reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFtr_ENBYWDqkADmeV25D5B6N3CCq4NhGsj4pMAI0beu4Zd2xrinStGpy6yaAMyq-jGqGbvS0dIRSSIUA,Kevin B,https://play-lh.googleusercontent.com/a/AATXAJxGjSmxzHd_Nnk4FRD5oqoasbtm7st6G2cvROAM=mo,"I remember when pages manager was available before it was replaced by this clunky, dysfunctional mess. It's no longer a tool to efficiently manage your pages. It's a thinly veiled advertisement trying to sell you on purchasing ads. Every other aspect of this app is so glitchy, unusable, and poorly designed that there's no real point in paying to advertise a page you can't efficiently manage.",1,80,329.2.0.33.118,2021-10-05 02:10:03,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFpfeeZSRE-N74c8mjBQ53pZpHK8n7uGHFAobszTBI8QJAY7zeZran7nmR2M-SErWW2IiwTPjXbLdFR8w,Mike O'Donnell,https://play-lh.googleusercontent.com/a-/AOh14GiPCHs2XjeAOchP_d2OIdKeVbDwSNnOjxDImcEami4,App is glitchy and works horribly. I'm not sure how they thought this would help business owners in anyway. The platforms it posts too are different and don't play nice either. Certain posts will only work on one platform or the other. The app is more annoying than anything else.,1,7,334.0.0.37.117,2021-11-14 16:34:57,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEJVL_LdVY6uNlt8NowXz1DJhnB2Ej1NKt75rTz7NuG7aynRR8WTgfYK9FVlD0XiLiSVFbEI20eXKNZEw,Shawn Nolastname,https://play-lh.googleusercontent.com/a-/AOh14Gjwln1FYyVxcnKTDFT3YD9Md1QCLfKXM-WHiJl9l6g,App doesn't work out of nowhere! Looked and noticed an update. Clicked update it still doesn't work I'm using the Galaxy 21 smh!,1,1,335.1.0.36.116,2021-11-13 10:54:13,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHb0lsPinvguxXrfMq5j0hWSJ8MDveWM1hdYVJccd90m_ZZwXj-Ov8a98kAfrt8tEz9CXi9w1yGThuQpQ,Jamie Szmara,https://play-lh.googleusercontent.com/a-/AOh14Gh_TFiHlSj4rJj5rhYCqt4mCTxLWxWesbdAO16z,"Update...Now can't upload any photos! Why all these issues? Notifications no longer load on your app...hard to keep track of everything when NOTHING comes up...and now it keeps an alert asking for permission to get Instagram messages to inbox on page, log in as requested and it goes right back to asking permission alert...doesn't do anything at all....",1,39,326.0.0.26.118,2021-09-15 10:45:14,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEzZG5aZP2ueKHv8DubEMrROg-RMWz9M7VdyXetRWopTZGnYr1eH4AVZ9BgpIvUrD_B1eSLPjSTiiIGEA,Pryor Creek Bait Company,https://play-lh.googleusercontent.com/a/AATXAJwinDoUicYOT_DqWHDDCY0e9x4Su42OrS5uid6z=mo,Used to be good but this last 12 months it has only gotten worse and harder to use by the day! Sucks when you have multiple business pages to manage and have invested tens of thousands of dollars into advertising over the years to gain over 10k followers on multiple pages and then you have struggle every day with a horrible app that used to be great...,1,21,331.0.0.25.113,2021-10-26 22:45:17,,,most_relevant,com.facebook.pages.app
gp:AOqpTOG15zLkcOVh5SFZTI06RekXERI9Sz0lV14TMRN_SNJs5nA1fHXDKKgzbz4bzZnYj09ClDkcjmGIjfIXvA,M Klaas,https://play-lh.googleusercontent.com/a-/AOh14GjIFSJjwS_kcyuC4zzy3w_N4WA9jDmq0OmG0HH6d-U,"I guess I don't mind the app (I liked Pages better) but ever since the recent update a few days ago (for Android), now my notifications won't load at all and when I click to try and see who has liked a post to invite them to my page, literally nothing appears and nothing loads. Ugh so frustrating!! As of 10/7/21, this is still a problem and hasn't been fixed. Please update this!!! 🙏🙏🙏🙏🙏",1,344,329.2.0.33.118,2021-10-07 17:17:44,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFD3SuhT3GY2U21ps6-lfwDsUUzuIZ7UhX-6nQwPZorAfVDKbUWlMslGYIX7T9XVq6BHzdMn3AKYP6vVA,Cassandra Morris,https://play-lh.googleusercontent.com/a/AATXAJzkzvUzBZJwOIYaiFnEBbdaTOvBnEkrFx8Qn75V=mo,"All I can do is just echo the other 1 star reviews. This app used to be great. Balancing life and a business this app did make it easier to plan content, create a schedule, respond to messages, etc. NOW pictures never load, it ""saves"" posts but they never show up even after it says everything uploaded correctly. This app went from being a time saver to a time drainer and headache! I was going to start recommending this app to friends that also have businesses... glad I didn't!",1,81,331.0.0.25.113,2021-10-30 16:40:02,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFkaKv12NVnH0v7O6Cg9HsqXn2JReJwpT-3qSUX8gnuFqkCoS284LLxiCvGfE6agHh-Jqe8l_JUBXNYEg,Stephanie Heavrin,https://play-lh.googleusercontent.com/a/AATXAJxVRvzlPGdYyZdcV_Hyc5I2F9YuWOHyvE8zvy2IxA=mo,"You really had a great idea but the lack of improvement makes this app useless half the time. This is now my 3rd or 4th update on my review. At this point, I am having trouble uploading pictures for my business. If it's anything over 1 picture it fails. Aside from that I'm still not getting messages. I get the notification, but it's not there for a few hours. Is there anyway you can actually read my review and attempt to resolve these issues?",1,100,326.0.0.26.118,2021-09-12 20:00:04,,,most_relevant,com.facebook.pages.app
gp:AOqpTOE4eAN3QGzu-uDvq_tfhXH7RxhyPQqhTCPpJFUMuIlYsuPpeSsxdCbDblUNi2IJy7z7UXySBfRiqfRb1g,A. Kinder,https://play-lh.googleusercontent.com/a-/AOh14GhtPg1G6n7IoEGa84lbx8iF4VcVRMECSoN3VAkq2Q,"Latest update HORRIBLE. Before, I would need to tap an article or image TWICE before it would upload. The Latest upload, SIX times, and the window still didn't indicate an upload. Luckily, my phone has a sound notification, and when I heard that and checked ny Facebook page, the image had uploaded. Otherwise, I'd have spammed my clients with multiple postings! C'mon developer(s), you can do better! One star until fixed!",1,154,331.0.0.25.113,2021-10-27 11:26:58,,,most_relevant,com.facebook.pages.app
gp:AOqpTOG14FDliQLVeJ6zbbyOHvVwhny4cbHWjtg1vFFG8lcfDkcRHJCxTF7XKuDV4zCOKrSIWdxb8Ev-zJyHhQ,Jessica Marr,https://play-lh.googleusercontent.com/a-/AOh14GiOrxtMg9WDB5urDwnRRzgFyWbLKL2u3xzzlluei1A,Why doesn't this app also have a dark mode like Facebook? I have everything on my phone on dark mode because its easier on my eyes!,1,0,335.1.0.36.116,2021-11-20 13:35:44,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEboKK1E9BenuyI7JO97a1b68zviwpoDIjXugmqI-rp2zxOH0GP5wW35E8TJsaL9UG581b6VZ037JjC3Q,Xavier Eaton,https://play-lh.googleusercontent.com/a/AATXAJwFMskszznaMWpbb0q6-Xs7iSxB8fx_r_H1sSh7=mo,The home page keeps reloading every 2 seconds making it impossible to do anything on the app. Since it's connected to fb I just go there to make my changes. Don't recommend at all.,1,10,334.0.0.37.117,2021-11-07 22:59:24,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHBUEKGVc9SE8eJ9xdsDTZ5SDQEsO9ZRi7h1vxnWi2WCl-BVFM6y8FbcGZ_2FE8ky8U-1W5VnoZUstTPA,Julie Parker,https://play-lh.googleusercontent.com/a-/AOh14GhtqEmZPz0J3a5brd_QwDQFRaXhvAcUCUZn-DxEYg,"Ever since migrating to this, we have had problems. The UI isn't intuitive, it's challenging to get to our page posts when people comment, often not loading. Today another admin could not get her post to also go to instagram, so i hopped on and published it to both. For her it now shows as published, but is not on either platform, for me, it shows as saved in drafts but when I go to edit the post is now blank and the video gone. Ridiculously buggy.",1,78,328.1.0.32.118,2021-09-29 21:06:00,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF2OLnIqv0Y5Mf4ONKJU1qhgqgrYUqkYPgWOfs7WaRl7LOnHjZqVbyM4VZjChplfXeZpMzkhh9fTW8W6A,John Nelson,https://play-lh.googleusercontent.com/a-/AOh14GhY6uSGIZtuDmruCYyqmYL9LexdGuubdP2rcK3M,"Completely busted. Most things don't load when using the app, so most everything you click just takes you to a blank page. I get a notification, I click on it, it won't load anything, but now I'll probably forget about whatever it was and miss it since I've already ""seen"" it. This app feels 10% finished to me.",1,62,331.0.0.25.113,2021-10-28 02:43:57,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH7dE_AcWRiwZ7UBN-ey3OikP0CQiXBSB1lnO8DaTPXO-uqD0XQmAmfVhHwCWLGlU9sH9Mfa2lJV7-Zjg,Becky Stahl,https://play-lh.googleusercontent.com/a-/AOh14GiEktmGiD_uLRbRZUenTdxA4cZ6GA_K5_GsAT3uUg,There are glitches with receipt and responses of messages! There is no ability to turn off messages from individuals without blocking as spam. The events that I created were there one day and gone the next! I do NOT understand why there has to be another app to manage a page!!!!,1,12,331.0.0.25.113,2021-10-29 16:48:41,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEL9hUeMBpDphcm_zfzcZerW2fsHAOg2rPB2CtCFeuPh0fhXdxIm-jc4fxvG793ZRDW4v-pYEi_I1Rcdg,Laurynn Hinds,https://play-lh.googleusercontent.com/a-/AOh14GhYDuUCWQ8vdCkKyHc6njpUk-sGlEkFz07xSmq8,"Seriously, how does this app keep getting worse and worse?? Everything glitches, it lags so bad, doesn't load images, doesn't save changes you made to pages sometimes,etc. It just sucks. It's so so bad I get so frustrated with it! I wish you guys could just figure out how to stop messing around with apps and just fix them. You haven't had a good update for Facebook in years, I guess we were destined for that with this app as well",1,87,329.2.0.33.118,2021-10-01 11:07:56,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHOmuI8acChaZ6EbvK-CSzZ6P0QXMeiO_jXapvi-w-7Ff0A5iiEfuSldzjhbLJGDVkBIGa5SWbG-gJmAA,Parabolic Paintball,https://play-lh.googleusercontent.com/a-/AOh14GgSoQnsY2rESCVwrCs8_Jech0W6b34SAzFOqk9K,wildly inconsistent and every update makes it harder and harder to navigate.,1,0,335.1.0.36.116,2021-11-26 05:54:47,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHC93LkYpVGl_K9sry4kLRRSvEv8azsiru9KkpEmO0pQ4bgHjakrpZ60yZaeGH19Ny9Zy_vXR5I31-x_Q,Suezq Cool,https://play-lh.googleusercontent.com/a/AATXAJyepYkwkvP6bK0xMa46Nj_XfGnrC1eLllhcg8X0=mo,"A year later Updated: 10/09/2021 still if not worse! always having to uninstall and reinstall ugg, the program stalls updates seem to make it worse..grrr...theres some bugs in this app, I love it, but here I am again uninstalling and reinstalling...grr This keeps getting worse new version cant even load pics to my album section, bring it back!! Everytime theres an update its terrible, if its not broke dont fix it. Loved it before 😭 now you cant upload pics with this new version wtpoop!",1,21,329.2.0.33.118,2021-10-10 04:58:38,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHBxuL4HS0w5FHV82qF6A54Qbw7UPK05c4YoxcjVqG2IjbKFrmCzVCI-aRun7LgCdNTu5Q7j-bl16fpSg,Tamme Schroeder,https://play-lh.googleusercontent.com/a/AATXAJwIRsRm8tflgYgoGlHoXfnocV65ZQXmNB-viijs=mo,"I used to love using this app for posting and keeping up on pages for which I am an admin. But, the more it updates, the worse it gets! One of my biggest complaints is that when I see the comments on posts, it doesn't show what the post is that they are commenting on. I find it very difficult to locate, see, and edit posts. I wish that I could bring back an earlier version.",1,97,334.0.0.37.117,2021-11-05 22:21:20,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGLkefcA9FZzoUbUdz9kkgecynlT5jNIpfC7A-y2aYRT0ADdmEhSrvfFYh0t2PfrZt2RcWfhXkfUalbFQ,Ian Lewis,https://play-lh.googleusercontent.com/a-/AOh14Gg9f_8LlxMvArovl6b25KZ4r5pFjdfurE_yrnT_IFg,My company is still in the start up phase and to be cut off from this resource while I had active ads is a pretty embarrassing first impression. Definitely not putting facebook at the top of my ad campaigns ever. Screen just bounced back to the top when I attempt to scroll. I can't do anything.,1,50,331.0.0.25.113,2021-10-16 20:17:34,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFzEyd3nsYsHDYttX6wy3Ni_iQeU7SjEUVENTpTTrXP-7g25Ey4qMcz_SZwx1Q4uKt1aNYW-kzzAErzAA,allie gator,https://play-lh.googleusercontent.com/a-/AOh14GhmnFgKQYw6ADbJxGH-rxJVF9baAPJcaC7kYsza4Q,"It's always something with this app. Now I can't see what I post, I can no Ionger see who likes my content, and I get an error message that reads, Something went wrong. Try again later when I try to add my header photo. Please fix these glitches and it will be a good app.",1,14,331.0.0.25.113,2021-10-25 05:19:04,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHr08BSckqSHwVuV1H40kkRT7zXehWgJJfkIVxgC52GLPrEdlTYgsAdEjpr3_aFrc7L24qZyqZKnqMzOg,Dan Broadbent,https://play-lh.googleusercontent.com/a-/AOh14GjOpphdlkYtCI3HSkUCieyOVW4WDYn5h8CPy4oDCNA,"This was created by someone who has never ran a page on Facebook, or by someone who hates its users. The old pages manager app was so much better. This is half thought through, outright broken in places, and is genuinely miserable.",1,40,334.0.0.37.117,2021-11-08 11:49:27,,,most_relevant,com.facebook.pages.app
gp:AOqpTOErroqJCQok_fbF98C3JYBr9_oYogbszmZlzqPD8mjOHFBqFBacXNDziK5BCIZusSAviNYyIWsU8CR2NA,NahNotNFS,https://play-lh.googleusercontent.com/a-/AOh14GhRddWiSFvBPPZd3GxRHuU8qzPjwvlNMRDIPxTReyw,"• Messages won't load immediately AND even after trying to reload multiple times • If I update the price of a product through this app, it won't effect in the Facebook Shop • This app does NOT meet even the minimum expectations that we can do as a Business/Page owner on Facebook. I mean, yes, they are improving the Facebook Marketplace and Facebook Business aspects day by day, but they really need to step up fixing their mobile applications as well.",1,94,331.0.0.25.113,2021-10-17 21:28:49,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF50feNeFnMSwtK9jZdE_5myhBlWjKWipAgw7b7gFOrafY9htYHHP_b0ePoeCnsureNjAAm3pjCF1NKpg,Miranda,https://play-lh.googleusercontent.com/a-/AOh14GgpT6zI_BGzzoCaz78CKHyn8baBGSvL0zucd8aZjg,"There are times when I never get a notification for a message from a customer, or i will get a notification hours after the message was received. I cannot see all comments on posts because it is automatically set to most relevant, and even when i switch to all comments, it will not show them all. This app could use work. Update 10/4/2020 - This app is still awful. tell me why i can get your dumb ads to load in 4k but not my business messages?",1,10,329.2.0.33.118,2021-10-05 01:55:57,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGpLjKMF8b19u20pKy_Xrh7DEYXr-8ZXmnvJNoky-g4pRb5svSI3DSjSF02NXdUFvohB4VmIa5lBkhHBQ,Chelsea Avichayil,https://play-lh.googleusercontent.com/a/AATXAJzfgOMp02LQ0lP_A0zg-JdelnAnHOTrn7li88Tg=mo,I can't even upload photos from the app because it won't let me give permission to access my photos through the app. I even tried allowing permissions in my phone's app settings but it's still blocked. The app is useless to me except to edit posts I create on the desktop. This stinks! My app is fully updated and my phone is a newer one.,1,16,333.0.0.36.116,2021-11-04 00:43:37,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF8aUjN88d6Ksx49LGJSDr-9iNJ9s7zGiI9WYMu98utM1-zThmPvPSL8rDrywvW_ebKHpmhStnS90hpbA,EricBee Fpv,https://play-lh.googleusercontent.com/a-/AOh14GjGMIIsCOpKn2DTyQbk9-0lfPRRJgzTjdsYEPdG1w,This app will not and has not allowed me to post pictures for at least a year. My phone is not old and this app is solely responsible for losing business as I cannot advertise. Please stop trying to fix things that aren't broken. The original pages manager app worked fine and didn't take so long to upload anything. This app has become muddy and inefficient. You used to be able to post pictures and statuses no problem. Not whatever this is.,1,13,329.2.0.33.118,2021-10-06 23:50:23,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEtvvym-1c64BV3Qt6mXJ27dvouCUiEPbwzuKN2xxgc5NpsZf0xzrGeYHgfmaCZJMSSbJXi29x76UZmTg,Spade Records,https://play-lh.googleusercontent.com/a-/AOh14Gge5tcNL_zGz1rhlPlw18Zgt4y-HK-tVQvKduqDSA,I cant make this up my recent posts tab hasnt updated since april 1st. 5 whole months it hasnt kept track of my posts. This app has removed so many important features from the original app and has so many bugs. For some reason messages do not stay up to date so you wont receive a message until a few days after it was sent. You cant view charts relating to your pages growth or engagment. You cant view where people have mentioned your page. Its just an all around mess.,1,302,326.0.0.26.118,2021-09-11 20:58:05,,,most_relevant,com.facebook.pages.app
gp:AOqpTOErvjtvqIkpGIn8yfc4gkx1NyxEceLvfBbHCnEFg63g8oIHnxO0r1yjPss0pbT2QJV1w84EEWfq6J85TA,Tanisha Lake,https://play-lh.googleusercontent.com/a-/AOh14GgbmuR3vQaKHVSnIs_2O-FyZl1WEpR9iN1pSxaJmQk,"Since they made the update you can't do anything. Facebook yall need to get it together. People is missing out on customers, because the invite button don't work. How are we to get more customers to follow us on our business page when this update is not working. Bad enough if our page get hack yall can't even help us get it back. Yall really messing up. PLEASE FIX, IM MISSING OUT ON MONEY BECAUSE OF YALL MISTAKES",1,31,327.0.0.20.117,2021-09-19 20:08:39,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFiVuTz-WNgd4H7EWxiVPbGX3jN4PUeifDS5r8KuIOg8_UjGpY6NOECXFjvJ1ozQip9lHAAiWdG8iy5gg,Jimie Deegan,https://play-lh.googleusercontent.com/a-/AOh14GjwiYQsfgCwFNIDbpIjvimj9zntdBc2PjDwTZVCBg,A terrible app that you unfortunately need. You either get no notifications or get the same notification over and over again even after you have cleared it. Very annoying. Locked account for no reason.,1,11,334.0.0.37.117,2021-11-10 00:04:15,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF9zlXRjt7h70OeKhB4sBq9le2EaqhlxW5GICftDpQUNzl_tOAoc8TbjlKUHGkGcFsaa6dQb6njWrTz0g,Shante Monroe,https://play-lh.googleusercontent.com/a-/AOh14Gi1ngpXfU1R32XXLzNJ8GlXEClk_bX_gWA1T3cw,"I've had this app for a couple of years now. The new upgrade is horrible.There is no indication of how many like your page versus how many follow. And this app is poor on distinguishing who has shared your posts. Also having to look up comments on your post, is very limited. I'd give 5 stars if this was fixed.",1,59,333.0.0.36.116,2021-11-01 16:26:58,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFgnlBYDrm-DX8mQfO2eycZACIfVLeRpbIkDreXdIIbWSMtLEuQqKeS5MFGTBFYV2y782VWLTBUKtZvkg,Karl Ott,https://play-lh.googleusercontent.com/a/AATXAJxHhxLq5NnCMmLz-9mTDq6ApL1FDP4YD5PT6eM=mo,This app is worthless. Nothing but errors when trying to access inbox messages. I have found many videos claiming to solve this issue but none work. Very disappointed as I have no way to answer messages from potential customers.,1,14,333.0.0.36.116,2021-11-04 01:07:10,,,most_relevant,com.facebook.pages.app
